Origin,Destination,Distance_km,Carrier,Weather,Traffic,Month,Is_Festival_Season,Delayed,Delay_Hours
Lucknow,Jaipur,64,Xpressbees,Clear,Medium,12,0,0,0.0
Delhi,Hyderabad,457,Shadowfax,Clear,High,9,0,0,0.0
Lucknow,Bangalore,2128,Shadowfax,Rain,Jam (Gridlock),6,0,0,0.0
Mumbai,Ahmedabad,1916,Xpressbees,Fog,Jam (Gridlock),9,0,1,5.49
Kolkata,Mumbai,2273,Ecom Express,Clear,Low,1,0,0,0.0
Jaipur,Kolkata,2500,Ecom Express,Storm,Low,12,0,0,0.0
Mumbai,Ahmedabad,1820,Blue Dart,Clear,High,4,0,0,0.0
Mumbai,Jaipur,2138,India Post,Rain,High,8,0,1,1.27
Kolkata,Mumbai,333,Xpressbees,Clear,Medium,3,0,0,0.0
Jaipur,Ahmedabad,1621,India Post,Fog,Medium,10,1,0,0.0
Lucknow,Delhi,135,Blue Dart,Clear,Medium,12,0,0,0.0
Mumbai,Kolkata,1307,Blue Dart,Heavy Rain (Monsoon),Jam (Gridlock),5,0,1,27.42
Hyderabad,Chennai,1429,DTDC,Rain,Medium,8,0,0,0.0
Lucknow,Jaipur,232,DTDC,Storm,Low,7,0,0,0.0
Delhi,Bangalore,1517,DTDC,Rain,High,9,0,1,1.82
Hyderabad,Kolkata,636,Shadowfax,Clear,Low,11,1,0,0.0
Bangalore,Jaipur,498,Blue Dart,Clear,Medium,6,0,0,0.0
Delhi,Mumbai,881,Ecom Express,Clear,Low,9,0,0,0.0
Hyderabad,Mumbai,714,Shadowfax,Clear,Medium,8,0,1,0.0
Jaipur,Bangalore,230,Ecom Express,Heavy Rain (Monsoon),High,7,0,1,10.3
Pune,Chennai,690,Xpressbees,Fog,Medium,12,0,0,0.0
Delhi,Bangalore,1849,India Post,Rain,Jam (Gridlock),8,0,1,6.05
Chennai,Pune,1026,Blue Dart,Fog,High,1,0,0,0.0
Bangalore,Kolkata,643,Delhivery,Clear,High,6,0,0,0.0
Jaipur,Bangalore,819,India Post,Clear,High,10,1,0,0.0
Mumbai,Lucknow,1130,Delhivery,Storm,Jam (Gridlock),6,0,1,4.83
Jaipur,Delhi,824,Ecom Express,Heavy Rain (Monsoon),Medium,9,0,0,0.0
Hyderabad,Kolkata,1538,Xpressbees,Storm,Low,3,0,0,0.0
Bangalore,Mumbai,72,Xpressbees,Clear,High,1,0,0,0.0
Pune,Ahmedabad,2054,Shadowfax,Rain,Low,9,0,1,1.87
Lucknow,Pune,1243,India Post,Clear,Medium,7,0,0,0.0
Ahmedabad,Kolkata,2046,Delhivery,Fog,Low,9,0,0,0.0
Kolkata,Pune,71,Blue Dart,Clear,Low,8,0,0,0.0
Mumbai,Lucknow,1513,Shadowfax,Clear,High,1,0,0,0.0
Delhi,Lucknow,596,India Post,Rain,Low,9,0,1,1.86
Lucknow,Jaipur,741,Blue Dart,Heavy Rain (Monsoon),Low,8,0,0,0.0
Kolkata,Pune,590,Blue Dart,Heavy Rain (Monsoon),Jam (Gridlock),9,0,1,10.9
Hyderabad,Kolkata,1872,Xpressbees,Heavy Rain (Monsoon),Medium,9,0,0,0.0
Jaipur,Mumbai,1812,Xpressbees,Clear,High,5,0,0,0.0
Bangalore,Mumbai,990,Shadowfax,Heavy Rain (Monsoon),Medium,9,0,0,0.0
Jaipur,Ahmedabad,389,Xpressbees,Clear,High,11,1,0,0.0
Mumbai,Pune,1763,DTDC,Clear,Jam (Gridlock),10,1,1,17.85
Pune,Hyderabad,1292,Shadowfax,Fog,High,1,0,0,0.0
Chennai,Lucknow,676,Shadowfax,Clear,Low,3,0,0,0.0
Bangalore,Kolkata,964,Shadowfax,Clear,Medium,5,0,0,0.0
Jaipur,Chennai,1449,Shadowfax,Clear,Medium,10,1,1,39.71
Ahmedabad,Mumbai,1166,Ecom Express,Storm,Low,5,0,0,0.0
Chennai,Kolkata,662,India Post,Heavy Rain (Monsoon),High,6,0,0,0.0
Hyderabad,Delhi,2190,DTDC,Clear,High,1,0,0,0.0
Jaipur,Chennai,650,Shadowfax,Rain,Low,9,0,0,0.0
Kolkata,Pune,1909,Delhivery,Clear,Medium,4,0,0,0.0
Chennai,Jaipur,1256,DTDC,Clear,Medium,4,0,0,0.0
Delhi,Pune,1013,Xpressbees,Clear,Medium,6,0,0,0.0
Lucknow,Bangalore,469,Xpressbees,Fog,Jam (Gridlock),3,0,1,5.03
Chennai,Kolkata,1897,DTDC,Rain,Medium,7,0,0,0.0
Kolkata,Mumbai,1447,DTDC,Rain,Medium,9,0,0,0.0
Lucknow,Jaipur,1003,Blue Dart,Clear,High,5,0,0,0.0
Chennai,Jaipur,2313,Blue Dart,Storm,High,6,0,0,0.0
Jaipur,Delhi,740,Ecom Express,Heavy Rain (Monsoon),Jam (Gridlock),9,0,1,21.14
Jaipur,Lucknow,1876,Xpressbees,Clear,Jam (Gridlock),7,0,1,3.51
Pune,Lucknow,2077,Shadowfax,Rain,Medium,6,0,0,0.0
Kolkata,Chennai,1388,DTDC,Fog,Medium,11,1,0,0.0
Bangalore,Chennai,1553,Blue Dart,Clear,Medium,3,0,0,0.0
Chennai,Ahmedabad,2046,India Post,Clear,Low,3,0,0,0.0
Kolkata,Delhi,2001,Shadowfax,Rain,Medium,6,0,0,0.0
Kolkata,Ahmedabad,1897,Delhivery,Fog,Low,12,0,0,0.0
Pune,Ahmedabad,1657,Shadowfax,Clear,Low,3,0,1,0.0
Kolkata,Chennai,2123,India Post,Rain,High,8,0,0,0.0
Hyderabad,Bangalore,1212,Ecom Express,Clear,Medium,9,0,0,0.0
Kolkata,Chennai,411,Ecom Express,Clear,Medium,9,0,0,0.0
Chennai,Ahmedabad,735,Delhivery,Clear,High,10,1,1,13.83
Bangalore,Delhi,755,India Post,Rain,High,12,0,1,3.13
Lucknow,Pune,1551,Blue Dart,Rain,Low,7,0,0,0.0
Bangalore,Kolkata,549,Ecom Express,Clear,Low,4,0,0,0.0
Lucknow,Bangalore,1976,DTDC,Fog,Medium,2,0,0,0.0
Mumbai,Pune,2334,Blue Dart,Rain,High,8,0,1,2.9
Chennai,Jaipur,2073,Delhivery,Heavy Rain (Monsoon),High,7,0,0,0.0
Hyderabad,Jaipur,2369,DTDC,Storm,Low,10,1,0,0.0
Lucknow,Bangalore,2241,Shadowfax,Clear,Medium,8,0,0,0.0
Hyderabad,Jaipur,264,Ecom Express,Clear,Low,11,1,0,0.0
Kolkata,Bangalore,1127,India Post,Rain,High,4,0,0,0.0
Kolkata,Pune,346,India Post,Fog,Medium,12,0,0,0.0
Hyderabad,Mumbai,199,India Post,Clear,High,4,0,0,0.0
Ahmedabad,Lucknow,831,India Post,Storm,High,11,1,0,0.0
Lucknow,Delhi,1569,Blue Dart,Clear,High,5,0,0,0.0
Pune,Mumbai,1478,Ecom Express,Storm,Jam (Gridlock),4,0,0,0.0
Jaipur,Bangalore,2410,India Post,Rain,Jam (Gridlock),5,0,1,6.1
Kolkata,Lucknow,1654,India Post,Fog,Low,12,0,0,0.0
Delhi,Pune,456,India Post,Heavy Rain (Monsoon),Medium,7,0,0,0.0
Pune,Bangalore,1426,DTDC,Heavy Rain (Monsoon),Medium,6,0,0,0.0
Jaipur,Kolkata,2437,Ecom Express,Clear,Low,4,0,0,0.0
Hyderabad,Lucknow,1407,Shadowfax,Clear,High,7,0,0,0.0
Ahmedabad,Kolkata,2202,Ecom Express,Clear,Low,3,0,0,0.0
Bangalore,Pune,1884,Delhivery,Clear,Jam (Gridlock),12,0,0,0.0
Bangalore,Pune,572,Ecom Express,Clear,Medium,1,0,0,0.0
Jaipur,Hyderabad,1856,Ecom Express,Clear,Low,4,0,0,0.0
Bangalore,Kolkata,266,Shadowfax,Heavy Rain (Monsoon),Medium,11,1,0,0.0
Hyderabad,Kolkata,1745,India Post,Clear,Low,10,1,0,0.0
Kolkata,Mumbai,2351,India Post,Fog,Jam (Gridlock),7,0,1,4.27
Kolkata,Lucknow,1545,Xpressbees,Clear,Low,5,0,0,0.0
Chennai,Pune,1461,Delhivery,Fog,High,1,0,0,0.0
Bangalore,Hyderabad,1209,India Post,Rain,Medium,9,0,0,0.0
Lucknow,Jaipur,1881,Xpressbees,Clear,High,8,0,0,0.0
Ahmedabad,Delhi,168,DTDC,Clear,Medium,12,0,0,0.0
Ahmedabad,Lucknow,2006,India Post,Heavy Rain (Monsoon),Medium,8,0,1,10.14
Ahmedabad,Kolkata,1246,Ecom Express,Heavy Rain (Monsoon),Low,6,0,0,0.0
Mumbai,Delhi,1506,Ecom Express,Clear,High,11,1,0,0.0
Mumbai,Lucknow,655,Blue Dart,Fog,High,1,0,0,0.0
Lucknow,Jaipur,539,Shadowfax,Clear,Jam (Gridlock),11,1,0,0.0
Pune,Delhi,1274,Delhivery,Heavy Rain (Monsoon),Medium,6,0,1,22.57
Kolkata,Pune,2097,India Post,Clear,Low,3,0,0,0.0
Delhi,Kolkata,846,Ecom Express,Rain,High,6,0,0,0.0
Hyderabad,Delhi,269,Shadowfax,Rain,High,9,0,1,2.69
Lucknow,Pune,669,DTDC,Clear,Jam (Gridlock),11,1,0,0.0
Mumbai,Bangalore,785,Delhivery,Heavy Rain (Monsoon),High,8,0,1,12.76
Bangalore,Lucknow,2462,Shadowfax,Heavy Rain (Monsoon),Medium,8,0,1,12.6
Pune,Mumbai,1307,Delhivery,Clear,High,7,0,0,0.0
Ahmedabad,Bangalore,1838,Blue Dart,Clear,Low,11,1,1,29.66
Pune,Lucknow,1562,Delhivery,Clear,Medium,3,0,0,0.0
Bangalore,Delhi,852,DTDC,Clear,High,5,0,0,0.0
Jaipur,Kolkata,309,Ecom Express,Clear,Medium,5,0,1,0.0
Mumbai,Hyderabad,691,Delhivery,Fog,Medium,1,0,0,0.0
Delhi,Hyderabad,1971,Shadowfax,Storm,Low,8,0,0,0.0
Jaipur,Delhi,750,Xpressbees,Heavy Rain (Monsoon),Medium,7,0,0,0.0
Ahmedabad,Delhi,707,Xpressbees,Clear,High,12,0,0,0.0
Delhi,Lucknow,867,Delhivery,Clear,Medium,5,0,0,0.0
Kolkata,Bangalore,721,DTDC,Clear,Medium,4,0,0,0.0
Bangalore,Kolkata,388,Blue Dart,Clear,Low,4,0,0,0.0
Ahmedabad,Bangalore,2058,Blue Dart,Rain,Medium,9,0,0,0.0
Jaipur,Bangalore,2050,Ecom Express,Rain,High,7,0,0,0.0
Jaipur,Bangalore,1050,Blue Dart,Clear,High,6,0,0,0.0
Pune,Delhi,374,Xpressbees,Clear,Medium,5,0,0,0.0
Lucknow,Ahmedabad,356,Delhivery,Clear,Low,2,0,0,0.0
Chennai,Jaipur,1287,India Post,Heavy Rain (Monsoon),Low,7,0,1,13.01
Lucknow,Mumbai,217,Shadowfax,Clear,Medium,1,0,0,0.0
Mumbai,Jaipur,1390,Ecom Express,Fog,Medium,12,0,0,0.0
Kolkata,Chennai,740,Blue Dart,Clear,Low,1,0,0,0.0
Ahmedabad,Bangalore,940,Blue Dart,Clear,High,11,1,0,0.0
Bangalore,Pune,1334,India Post,Clear,High,10,1,1,45.41
Ahmedabad,Delhi,1674,Shadowfax,Clear,High,3,0,0,0.0
Bangalore,Lucknow,936,Delhivery,Clear,Medium,10,1,0,0.0
Bangalore,Delhi,275,Delhivery,Clear,Medium,12,0,0,0.0
Mumbai,Jaipur,1319,Delhivery,Fog,Low,12,0,0,0.0
Bangalore,Chennai,1683,Ecom Express,Clear,Jam (Gridlock),5,0,1,5.21
Delhi,Mumbai,561,Ecom Express,Clear,High,10,1,0,0.0
Mumbai,Kolkata,2141,Ecom Express,Clear,High,5,0,0,0.0
Ahmedabad,Hyderabad,506,Delhivery,Clear,Low,8,0,0,0.0
Pune,Bangalore,502,Shadowfax,Rain,Medium,8,0,0,0.0
Mumbai,Hyderabad,244,Shadowfax,Rain,Jam (Gridlock),7,0,1,7.53
Ahmedabad,Kolkata,1560,DTDC,Rain,High,6,0,0,0.0
Bangalore,Lucknow,909,DTDC,Rain,Medium,5,0,0,0.0
Hyderabad,Lucknow,2327,Ecom Express,Heavy Rain (Monsoon),Low,3,0,1,12.28
Kolkata,Hyderabad,1091,Delhivery,Heavy Rain (Monsoon),High,7,0,1,9.04
Chennai,Ahmedabad,1965,Shadowfax,Heavy Rain (Monsoon),Medium,6,0,1,15.32
Jaipur,Ahmedabad,1902,Xpressbees,Rain,Medium,9,0,0,0.0
Mumbai,Jaipur,2283,Xpressbees,Clear,Medium,10,1,0,0.0
Mumbai,Lucknow,431,Shadowfax,Heavy Rain (Monsoon),Medium,6,0,1,11.66
Bangalore,Chennai,986,Xpressbees,Rain,High,7,0,0,0.0
Chennai,Hyderabad,63,Xpressbees,Clear,Medium,6,0,0,0.0
Jaipur,Lucknow,373,Blue Dart,Clear,Medium,8,0,1,0.0
Delhi,Kolkata,1164,Xpressbees,Rain,Medium,7,0,0,0.0
Hyderabad,Jaipur,1608,India Post,Clear,Medium,4,0,0,0.0
Ahmedabad,Kolkata,821,Xpressbees,Heavy Rain (Monsoon),High,8,0,1,15.8
Lucknow,Pune,2454,India Post,Clear,Medium,4,0,0,0.0
Kolkata,Delhi,793,Ecom Express,Heavy Rain (Monsoon),High,6,0,0,0.0
Pune,Bangalore,2207,Xpressbees,Heavy Rain (Monsoon),Medium,9,0,1,16.52
Delhi,Hyderabad,226,Ecom Express,Clear,High,10,1,0,0.0
Ahmedabad,Delhi,466,Xpressbees,Clear,Medium,2,0,0,0.0
Kolkata,Pune,951,Delhivery,Clear,Jam (Gridlock),12,0,0,0.0
Jaipur,Bangalore,2175,India Post,Clear,Jam (Gridlock),1,0,0,0.0
Chennai,Jaipur,2241,Ecom Express,Fog,Medium,3,0,0,0.0
Kolkata,Chennai,115,Ecom Express,Rain,High,2,0,0,0.0
Kolkata,Chennai,1649,Ecom Express,Rain,Low,6,0,1,2.28
Jaipur,Delhi,1031,Ecom Express,Rain,Jam (Gridlock),11,1,1,42.75
Delhi,Chennai,1461,Shadowfax,Clear,Medium,3,0,0,0.0
Jaipur,Delhi,952,India Post,Clear,Medium,9,0,0,0.0
Lucknow,Kolkata,215,India Post,Clear,Jam (Gridlock),4,0,1,4.16
Pune,Lucknow,1395,Ecom Express,Clear,High,12,0,0,0.0
Chennai,Delhi,1001,Delhivery,Heavy Rain (Monsoon),High,9,0,1,16.43
Delhi,Pune,242,Delhivery,Clear,High,11,1,1,44.18
Ahmedabad,Delhi,107,Xpressbees,Clear,High,7,0,0,0.0
Jaipur,Lucknow,2128,Ecom Express,Clear,Medium,3,0,0,0.0
Lucknow,Ahmedabad,592,Ecom Express,Clear,Medium,7,0,0,0.0
Delhi,Mumbai,339,Delhivery,Fog,Medium,1,0,1,11.08
Pune,Kolkata,2239,Delhivery,Clear,Medium,11,1,0,0.0
Kolkata,Jaipur,869,Delhivery,Clear,Low,12,0,0,0.0
Mumbai,Jaipur,1399,Delhivery,Clear,High,8,0,0,0.0
Jaipur,Lucknow,1116,India Post,Clear,Low,5,0,0,0.0
Mumbai,Pune,1115,Xpressbees,Clear,Jam (Gridlock),2,0,0,0.0
Ahmedabad,Delhi,1471,DTDC,Clear,High,7,0,0,0.0
Bangalore,Jaipur,897,Xpressbees,Heavy Rain (Monsoon),Medium,6,0,1,5.99
Hyderabad,Bangalore,2302,Ecom Express,Clear,High,3,0,0,0.0
Mumbai,Chennai,2268,India Post,Fog,Medium,1,0,0,0.0
Kolkata,Bangalore,1153,Ecom Express,Clear,Jam (Gridlock),2,0,1,4.28
Ahmedabad,Delhi,1349,India Post,Heavy Rain (Monsoon),High,9,0,0,0.0
Mumbai,Jaipur,1066,Blue Dart,Rain,Medium,6,0,0,0.0
Jaipur,Lucknow,125,Delhivery,Heavy Rain (Monsoon),Jam (Gridlock),8,0,1,22.18
Lucknow,Mumbai,1943,Ecom Express,Heavy Rain (Monsoon),Medium,3,0,0,0.0
Bangalore,Kolkata,1474,Xpressbees,Fog,High,1,0,0,0.0
Jaipur,Chennai,2405,Ecom Express,Heavy Rain (Monsoon),High,11,1,0,0.0
Mumbai,Pune,1933,Xpressbees,Heavy Rain (Monsoon),Jam (Gridlock),8,0,1,21.71
Pune,Chennai,1254,DTDC,Clear,Low,4,0,0,0.0
Jaipur,Hyderabad,1195,Xpressbees,Storm,Medium,7,0,0,0.0
Jaipur,Lucknow,2226,DTDC,Storm,Medium,1,0,0,0.0
Bangalore,Hyderabad,2344,Blue Dart,Fog,Jam (Gridlock),12,0,1,2.78
Bangalore,Chennai,527,Delhivery,Clear,High,4,0,0,0.0
Bangalore,Lucknow,2392,Xpressbees,Clear,Medium,3,0,0,0.0
Kolkata,Chennai,870,DTDC,Clear,Jam (Gridlock),9,0,0,0.0
Delhi,Hyderabad,1485,DTDC,Clear,Medium,1,0,0,0.0
Kolkata,Mumbai,2389,Blue Dart,Clear,High,12,0,0,0.0
Jaipur,Kolkata,372,Shadowfax,Fog,Low,1,0,0,0.0
Jaipur,Hyderabad,1916,Ecom Express,Heavy Rain (Monsoon),Low,6,0,0,0.0
Jaipur,Bangalore,2479,Blue Dart,Heavy Rain (Monsoon),Medium,4,0,0,0.0
Pune,Kolkata,118,Xpressbees,Clear,Medium,9,0,0,0.0
Lucknow,Bangalore,347,India Post,Clear,High,4,0,0,0.0
Kolkata,Chennai,1637,Xpressbees,Rain,Low,3,0,0,0.0
Lucknow,Ahmedabad,840,Shadowfax,Rain,High,6,0,0,0.0
Hyderabad,Lucknow,1610,Shadowfax,Clear,High,5,0,0,0.0
Lucknow,Hyderabad,1031,Delhivery,Clear,Medium,12,0,1,0.0
Ahmedabad,Chennai,394,Xpressbees,Clear,Low,11,1,1,25.48
Jaipur,Pune,1292,India Post,Heavy Rain (Monsoon),Low,9,0,1,10.63
Mumbai,Jaipur,2464,Ecom Express,Clear,Jam (Gridlock),4,0,0,0.0
Delhi,Mumbai,664,Ecom Express,Clear,Medium,4,0,0,0.0
Ahmedabad,Hyderabad,536,DTDC,Clear,Medium,8,0,0,0.0
Hyderabad,Bangalore,2452,Shadowfax,Clear,Medium,3,0,0,0.0
Jaipur,Ahmedabad,656,Ecom Express,Clear,Low,10,1,0,0.0
Kolkata,Bangalore,1452,Delhivery,Heavy Rain (Monsoon),Medium,4,0,1,15.78
Mumbai,Hyderabad,1687,Ecom Express,Clear,Jam (Gridlock),3,0,0,0.0
Lucknow,Jaipur,536,Xpressbees,Clear,Low,10,1,0,0.0
Hyderabad,Ahmedabad,2212,India Post,Rain,Low,11,1,0,0.0
Kolkata,Jaipur,2208,India Post,Rain,Medium,3,0,1,3.98
Hyderabad,Bangalore,1399,Xpressbees,Clear,High,10,1,0,0.0
Jaipur,Pune,946,DTDC,Clear,Medium,1,0,0,0.0
Kolkata,Delhi,2285,India Post,Rain,Medium,9,0,0,0.0
Lucknow,Bangalore,1356,Ecom Express,Clear,High,5,0,0,0.0
Lucknow,Pune,2442,Blue Dart,Clear,Low,6,0,0,0.0
Mumbai,Ahmedabad,532,Delhivery,Clear,High,3,0,0,0.0
Hyderabad,Delhi,1740,Blue Dart,Fog,Medium,2,0,1,6.75
Pune,Lucknow,2487,India Post,Clear,Medium,4,0,0,0.0
Ahmedabad,Bangalore,731,Xpressbees,Clear,Medium,2,0,0,0.0
Mumbai,Kolkata,704,Ecom Express,Storm,Jam (Gridlock),11,1,1,44.15
Hyderabad,Ahmedabad,371,Blue Dart,Clear,Medium,1,0,0,0.0
Ahmedabad,Pune,2265,Blue Dart,Fog,Medium,9,0,0,0.0
Pune,Ahmedabad,181,Xpressbees,Clear,High,3,0,0,0.0
Pune,Chennai,2066,DTDC,Clear,Medium,4,0,1,0.0
Bangalore,Delhi,812,Delhivery,Clear,Medium,1,0,0,0.0
Mumbai,Lucknow,2353,Blue Dart,Clear,Medium,11,1,1,15.5
Mumbai,Bangalore,2347,Blue Dart,Heavy Rain (Monsoon),High,9,0,1,6.2
Hyderabad,Mumbai,2185,India Post,Heavy Rain (Monsoon),Jam (Gridlock),7,0,1,10.92
Kolkata,Hyderabad,2078,Delhivery,Clear,High,3,0,0,0.0
Hyderabad,Jaipur,2316,Xpressbees,Fog,Medium,1,0,0,0.0
Mumbai,Hyderabad,1201,Ecom Express,Fog,High,12,0,0,0.0
Pune,Chennai,321,Shadowfax,Rain,Medium,6,0,1,2.93
Pune,Lucknow,1576,Blue Dart,Storm,High,3,0,0,0.0
Mumbai,Bangalore,443,DTDC,Heavy Rain (Monsoon),High,4,0,1,16.44
Ahmedabad,Pune,1262,Xpressbees,Heavy Rain (Monsoon),Low,2,0,0,0.0
Delhi,Lucknow,445,Blue Dart,Clear,High,3,0,0,0.0
Mumbai,Chennai,2123,India Post,Clear,High,1,0,0,0.0
Pune,Kolkata,1884,Shadowfax,Clear,Medium,3,0,0,0.0
Jaipur,Lucknow,215,India Post,Rain,Low,2,0,1,1.28
Chennai,Bangalore,1427,Shadowfax,Clear,Medium,10,1,0,0.0
Pune,Jaipur,2162,Ecom Express,Clear,Low,2,0,1,0.0
Pune,Lucknow,937,Blue Dart,Fog,Medium,2,0,0,0.0
Hyderabad,Ahmedabad,723,India Post,Clear,Low,7,0,0,0.0
Lucknow,Kolkata,255,India Post,Rain,Low,8,0,1,3.74
Jaipur,Kolkata,505,DTDC,Clear,Low,4,0,0,0.0
Lucknow,Jaipur,1184,Blue Dart,Clear,Medium,3,0,0,0.0
Jaipur,Bangalore,220,Shadowfax,Clear,Medium,4,0,0,0.0
Jaipur,Pune,967,Shadowfax,Rain,High,6,0,0,0.0
Lucknow,Hyderabad,1628,Xpressbees,Rain,Medium,8,0,0,0.0
Chennai,Lucknow,1277,Ecom Express,Fog,Medium,11,1,0,0.0
Hyderabad,Pune,1906,Xpressbees,Clear,Medium,2,0,0,0.0
Lucknow,Jaipur,2364,Xpressbees,Heavy Rain (Monsoon),High,9,0,1,11.38
Delhi,Pune,1313,Ecom Express,Clear,Low,2,0,0,0.0
Chennai,Lucknow,1364,DTDC,Rain,Medium,5,0,0,0.0
Pune,Delhi,2068,Xpressbees,Clear,Low,6,0,0,0.0
Ahmedabad,Kolkata,1623,DTDC,Clear,Medium,2,0,0,0.0
Bangalore,Mumbai,1157,Shadowfax,Clear,High,3,0,0,0.0
Jaipur,Mumbai,2057,Shadowfax,Clear,High,3,0,0,0.0
Lucknow,Jaipur,2375,Shadowfax,Clear,Medium,7,0,0,0.0
Ahmedabad,Mumbai,1056,Delhivery,Clear,Low,2,0,0,0.0
Ahmedabad,Lucknow,108,Shadowfax,Rain,Medium,1,0,1,1.25
Ahmedabad,Jaipur,86,Xpressbees,Clear,Medium,3,0,0,0.0
Jaipur,Lucknow,2150,DTDC,Heavy Rain (Monsoon),Medium,7,0,0,0.0
Bangalore,Chennai,406,Xpressbees,Clear,High,1,0,0,0.0
Bangalore,Ahmedabad,1010,Ecom Express,Clear,Medium,11,1,0,0.0
Lucknow,Jaipur,1852,Blue Dart,Rain,Medium,7,0,0,0.0
Delhi,Ahmedabad,1605,Shadowfax,Heavy Rain (Monsoon),Medium,9,0,1,5.79
Kolkata,Pune,812,Ecom Express,Heavy Rain (Monsoon),High,6,0,1,19.86
Jaipur,Chennai,485,Shadowfax,Clear,Medium,4,0,0,0.0
Ahmedabad,Chennai,2358,Blue Dart,Clear,Medium,4,0,0,0.0
Jaipur,Ahmedabad,987,Delhivery,Clear,Low,12,0,0,0.0
Lucknow,Pune,2458,Shadowfax,Heavy Rain (Monsoon),Medium,8,0,0,0.0
Mumbai,Chennai,1479,Delhivery,Clear,High,3,0,0,0.0
Jaipur,Kolkata,1870,Delhivery,Clear,Low,3,0,0,0.0
Delhi,Ahmedabad,1709,Delhivery,Clear,Jam (Gridlock),1,0,0,0.0
Bangalore,Mumbai,796,Shadowfax,Clear,Medium,2,0,0,0.0
Jaipur,Bangalore,218,Delhivery,Rain,Medium,2,0,0,0.0
Lucknow,Jaipur,500,Delhivery,Clear,Low,12,0,0,0.0
Bangalore,Hyderabad,1837,Ecom Express,Clear,Medium,10,1,0,0.0
Ahmedabad,Hyderabad,719,Xpressbees,Clear,High,3,0,0,0.0
Mumbai,Delhi,1557,Ecom Express,Clear,High,10,1,1,31.57
Ahmedabad,Jaipur,1583,Blue Dart,Heavy Rain (Monsoon),Low,9,0,0,0.0
Ahmedabad,Chennai,903,DTDC,Clear,Low,8,0,0,0.0
Bangalore,Ahmedabad,454,Delhivery,Clear,Jam (Gridlock),11,1,1,44.6
Mumbai,Jaipur,386,India Post,Heavy Rain (Monsoon),High,12,0,1,18.73
Chennai,Pune,1030,India Post,Rain,Medium,8,0,0,0.0
Delhi,Ahmedabad,154,Delhivery,Heavy Rain (Monsoon),Medium,7,0,1,13.3
Hyderabad,Chennai,1772,Shadowfax,Heavy Rain (Monsoon),Medium,7,0,1,22.38
Jaipur,Hyderabad,1479,Ecom Express,Clear,Low,4,0,0,0.0
Ahmedabad,Bangalore,795,Delhivery,Clear,Low,11,1,0,0.0
Kolkata,Chennai,1167,Delhivery,Rain,Medium,6,0,1,1.52
Lucknow,Kolkata,1553,Xpressbees,Clear,Low,2,0,0,0.0
Kolkata,Lucknow,507,India Post,Clear,Medium,1,0,0,0.0
Delhi,Pune,2470,India Post,Heavy Rain (Monsoon),High,6,0,1,14.45
Mumbai,Kolkata,2093,Ecom Express,Clear,High,2,0,0,0.0
Bangalore,Pune,469,Delhivery,Heavy Rain (Monsoon),Medium,8,0,1,21.13
Lucknow,Delhi,1543,Shadowfax,Storm,High,8,0,0,0.0
Hyderabad,Delhi,2067,Blue Dart,Rain,Jam (Gridlock),6,0,0,0.0
Delhi,Lucknow,850,Blue Dart,Clear,Jam (Gridlock),6,0,1,5.91
Delhi,Chennai,1843,India Post,Fog,Medium,1,0,1,10.49
Mumbai,Kolkata,1861,Ecom Express,Rain,High,10,1,1,37.17
Bangalore,Ahmedabad,1934,Delhivery,Clear,High,4,0,0,0.0
Jaipur,Pune,2030,Blue Dart,Storm,High,5,0,0,0.0
Hyderabad,Lucknow,921,Shadowfax,Clear,Low,12,0,0,0.0
Lucknow,Bangalore,2333,Shadowfax,Clear,Medium,5,0,1,0.0
Delhi,Lucknow,1215,India Post,Clear,Low,3,0,0,0.0
Bangalore,Kolkata,1147,India Post,Rain,Jam (Gridlock),7,0,1,6.15
Pune,Ahmedabad,1990,Blue Dart,Clear,Low,1,0,0,0.0
Chennai,Delhi,783,Shadowfax,Clear,High,7,0,0,0.0
Delhi,Chennai,1034,Ecom Express,Storm,Medium,4,0,0,0.0
Kolkata,Chennai,323,Xpressbees,Clear,Low,7,0,0,0.0
Lucknow,Kolkata,383,Blue Dart,Fog,Medium,12,0,0,0.0
Bangalore,Mumbai,1594,Blue Dart,Clear,Low,4,0,0,0.0
Jaipur,Kolkata,1919,Ecom Express,Heavy Rain (Monsoon),Low,4,0,1,18.07
Mumbai,Jaipur,1380,Delhivery,Heavy Rain (Monsoon),High,9,0,0,0.0
Chennai,Mumbai,151,India Post,Storm,Medium,6,0,0,0.0
Ahmedabad,Pune,984,Xpressbees,Storm,Medium,2,0,0,0.0
Bangalore,Chennai,675,Ecom Express,Rain,Medium,7,0,0,0.0
Delhi,Ahmedabad,1292,Blue Dart,Heavy Rain (Monsoon),High,4,0,0,0.0
Chennai,Hyderabad,1359,Xpressbees,Clear,Low,3,0,0,0.0
Mumbai,Kolkata,1731,Delhivery,Clear,Jam (Gridlock),2,0,1,5.4
Mumbai,Jaipur,277,Xpressbees,Clear,High,11,1,0,0.0
Lucknow,Mumbai,583,India Post,Clear,Medium,3,0,0,0.0
Hyderabad,Pune,1490,Blue Dart,Storm,Medium,7,0,0,0.0
Kolkata,Chennai,542,Xpressbees,Rain,Medium,8,0,0,0.0
Delhi,Jaipur,800,DTDC,Clear,Jam (Gridlock),3,0,0,0.0
