Origin,Destination,Distance_km,Carrier,Shipment_Type,Service_Level,Mode,Priority,Package_Weight_kg,Promised_SLA_Hours,Weather,Traffic,Month,Is_Festival_Season,Delayed,Delay_Hours
Delhi,Pune,1689,Ecom Express,B2B,Same Day,Air,High,5.52,8,Heavy Rain (Monsoon),Medium,8,0,1,8.04
Pune,Lucknow,590,India Post,B2C,Same Day,Air,Normal,1.22,8,Clear,Low,2,0,0,0.0
Mumbai,Bangalore,2433,Delhivery,B2B,Standard,Road,Normal,12.47,72,Clear,Jam (Gridlock),9,0,0,0.0
Lucknow,Jaipur,157,DTDC,B2B,Same Day,Road,Normal,39.64,8,Clear,Medium,9,0,0,0.0
Chennai,Pune,518,Shadowfax,B2C,Express,Air,Normal,16.89,36,Fog,Medium,12,0,0,0.0
Hyderabad,Bangalore,1378,Delhivery,B2B,Standard,Air,High,35.46,72,Rain,Medium,8,0,0,0.0
Pune,Bangalore,1454,Shadowfax,B2C,Same Day,Road,Normal,23.67,8,Clear,High,11,1,0,0.0
Jaipur,Bangalore,1959,Delhivery,B2B,Same Day,Air,Normal,8.45,8,Clear,Jam (Gridlock),1,0,1,5.52
Chennai,Kolkata,2405,Ecom Express,B2C,Express,Air,Normal,17.25,24,Clear,Medium,3,0,0,0.0
Jaipur,Pune,139,Ecom Express,B2C,Standard,Air,Normal,23.65,72,Clear,Low,3,0,0,0.0
Chennai,Jaipur,1489,Shadowfax,B2B,Same Day,Air,Normal,27.76,8,Clear,High,5,0,0,0.0
Lucknow,Ahmedabad,2361,Shadowfax,B2B,Same Day,Road,High,25.32,8,Heavy Rain (Monsoon),High,6,0,1,12.0
Ahmedabad,Kolkata,1197,Ecom Express,B2B,Standard,Air,High,6.24,96,Clear,Low,2,0,0,0.0
Pune,Bangalore,2347,Ecom Express,B2C,Express,Air,Normal,33.28,36,Rain,High,8,0,0,0.0
Ahmedabad,Hyderabad,938,Delhivery,B2C,Express,Road,High,18.48,24,Clear,Medium,3,0,0,0.0
Mumbai,Jaipur,1894,DTDC,B2B,Same Day,Road,High,7.52,12,Clear,Low,7,0,0,0.0
Bangalore,Hyderabad,1720,India Post,B2B,Standard,Road,High,24.51,96,Rain,Medium,3,0,0,0.0
Ahmedabad,Lucknow,1118,Ecom Express,B2C,Standard,Air,High,34.14,48,Heavy Rain (Monsoon),Low,7,0,1,10.13
Hyderabad,Ahmedabad,1452,Ecom Express,B2C,Standard,Air,High,36.88,96,Fog,Low,1,0,0,0.0
Mumbai,Pune,124,Delhivery,B2C,Express,Road,High,9.71,36,Fog,Medium,12,0,0,0.0
Chennai,Jaipur,1234,Shadowfax,B2B,Same Day,Air,High,2.97,8,Rain,High,1,0,0,0.0
Delhi,Ahmedabad,1960,Blue Dart,B2B,Same Day,Road,High,24.39,8,Clear,High,1,0,0,0.0
Pune,Lucknow,1549,Delhivery,B2B,Standard,Air,High,23.75,72,Rain,High,4,0,1,3.15
Mumbai,Hyderabad,2362,DTDC,B2B,Standard,Road,High,32.1,96,Clear,Medium,3,0,1,8.52
Kolkata,Delhi,1901,DTDC,B2C,Same Day,Air,High,29.2,12,Clear,Medium,10,1,0,0.0
Bangalore,Hyderabad,236,Delhivery,B2B,Standard,Air,Normal,16.31,48,Rain,High,12,0,0,0.0
Bangalore,Pune,2216,Ecom Express,B2C,Standard,Road,High,39.45,96,Clear,Medium,3,0,0,0.0
Delhi,Chennai,1439,DTDC,B2C,Standard,Road,High,34.16,48,Clear,High,4,0,0,0.0
Mumbai,Hyderabad,121,Delhivery,B2B,Same Day,Air,Normal,29.38,12,Clear,High,12,0,0,0.0
Hyderabad,Mumbai,1900,DTDC,B2B,Same Day,Road,High,8.29,12,Heavy Rain (Monsoon),Medium,8,0,0,0.0
Delhi,Ahmedabad,1826,DTDC,B2C,Express,Road,High,38.53,24,Clear,Medium,11,1,1,36.0
Jaipur,Pune,1616,Ecom Express,B2B,Express,Air,High,33.22,36,Clear,High,10,1,0,0.0
Jaipur,Chennai,1633,Shadowfax,B2C,Express,Air,Normal,22.25,24,Heavy Rain (Monsoon),Low,6,0,0,0.0
Bangalore,Mumbai,1574,Ecom Express,B2B,Same Day,Air,High,21.66,8,Storm,Medium,1,0,1,12.0
Pune,Chennai,2356,India Post,B2B,Same Day,Air,Normal,9.07,12,Storm,Low,5,0,1,14.52
Ahmedabad,Hyderabad,1044,Shadowfax,B2C,Standard,Road,High,23.11,96,Clear,Medium,4,0,0,0.0
Lucknow,Bangalore,1246,Shadowfax,B2B,Standard,Air,High,13.36,72,Clear,High,5,0,0,0.0
Bangalore,Jaipur,261,Ecom Express,B2C,Express,Air,Normal,38.45,36,Clear,Low,5,0,0,0.0
Jaipur,Delhi,2360,Xpressbees,B2B,Same Day,Air,Normal,36.94,12,Clear,Medium,11,1,0,0.0
Chennai,Mumbai,1837,Ecom Express,B2B,Standard,Air,High,2.99,96,Clear,Jam (Gridlock),2,0,0,0.0
Bangalore,Jaipur,2014,Delhivery,B2B,Express,Air,Normal,4.76,36,Fog,Low,1,0,1,7.45
Delhi,Chennai,1723,Shadowfax,B2B,Same Day,Air,Normal,34.37,8,Storm,Low,5,0,0,0.0
Lucknow,Bangalore,1818,Shadowfax,B2C,Same Day,Road,High,10.81,12,Clear,Medium,8,0,1,13.37
Jaipur,Hyderabad,2006,Ecom Express,B2B,Standard,Air,Normal,38.19,48,Rain,Low,3,0,0,0.0
Jaipur,Bangalore,2331,Ecom Express,B2C,Express,Road,High,28.54,24,Clear,High,4,0,0,0.0
Mumbai,Lucknow,721,Xpressbees,B2C,Same Day,Air,High,25.38,12,Clear,High,7,0,0,0.0
Lucknow,Jaipur,2053,India Post,B2C,Standard,Air,Normal,8.44,48,Clear,Medium,12,0,0,0.0
Kolkata,Bangalore,327,India Post,B2B,Same Day,Air,Normal,20.96,8,Clear,Low,4,0,0,0.0
Lucknow,Chennai,1958,Shadowfax,B2C,Standard,Air,Normal,16.36,72,Clear,Low,6,0,0,0.0
Pune,Kolkata,197,Shadowfax,B2C,Express,Air,Normal,32.65,24,Rain,Low,3,0,0,0.0
Bangalore,Ahmedabad,1884,Delhivery,B2B,Express,Road,Normal,37.37,36,Heavy Rain (Monsoon),High,9,0,0,0.0
Kolkata,Jaipur,887,Shadowfax,B2B,Express,Road,High,2.42,24,Clear,High,3,0,1,13.94
Hyderabad,Mumbai,936,India Post,B2B,Same Day,Air,Normal,35.76,12,Clear,High,10,1,0,0.0
Bangalore,Kolkata,86,Xpressbees,B2C,Same Day,Road,Normal,1.83,12,Clear,High,12,0,0,0.0
Kolkata,Ahmedabad,966,India Post,B2C,Standard,Air,Normal,13.82,48,Clear,Low,3,0,0,0.0
Kolkata,Lucknow,53,Blue Dart,B2C,Same Day,Road,Normal,8.68,12,Rain,Low,6,0,0,0.0
Mumbai,Ahmedabad,1189,India Post,B2B,Same Day,Air,Normal,6.5,12,Clear,Jam (Gridlock),2,0,1,5.09
Ahmedabad,Pune,1030,Shadowfax,B2B,Standard,Road,High,20.64,96,Rain,Medium,8,0,0,0.0
Ahmedabad,Delhi,394,India Post,B2B,Same Day,Air,Normal,8.92,8,Clear,Medium,10,1,0,0.0
Kolkata,Bangalore,1003,Shadowfax,B2C,Same Day,Air,High,4.35,8,Storm,Medium,6,0,0,0.0
Delhi,Hyderabad,325,Shadowfax,B2C,Same Day,Road,Normal,16.28,12,Heavy Rain (Monsoon),Medium,9,0,1,11.09
Bangalore,Mumbai,1573,Delhivery,B2C,Express,Air,Normal,26.38,24,Clear,High,5,0,0,0.0
Chennai,Kolkata,147,Ecom Express,B2B,Express,Air,Normal,25.37,24,Clear,Medium,10,1,0,0.0
Lucknow,Chennai,2213,Blue Dart,B2B,Standard,Road,High,30.94,96,Heavy Rain (Monsoon),Low,8,0,1,26.22
Mumbai,Kolkata,414,Blue Dart,B2B,Standard,Air,High,15.65,72,Rain,Jam (Gridlock),8,0,0,0.0
Hyderabad,Ahmedabad,1041,Delhivery,B2B,Same Day,Road,High,28.88,12,Heavy Rain (Monsoon),Medium,6,0,1,18.0
Mumbai,Lucknow,774,DTDC,B2C,Express,Air,Normal,8.11,36,Heavy Rain (Monsoon),Medium,5,0,0,0.0
Kolkata,Mumbai,727,India Post,B2C,Standard,Road,Normal,5.13,96,Clear,Low,9,0,0,0.0
Bangalore,Pune,2117,Blue Dart,B2C,Same Day,Road,High,2.36,8,Heavy Rain (Monsoon),Low,1,0,0,0.0
Mumbai,Bangalore,2079,Delhivery,B2B,Express,Air,High,27.5,24,Heavy Rain (Monsoon),Medium,8,0,0,0.0
Jaipur,Pune,1014,Ecom Express,B2C,Same Day,Air,Normal,25.47,12,Heavy Rain (Monsoon),Low,9,0,0,0.0
Pune,Kolkata,227,Ecom Express,B2C,Express,Road,High,11.88,36,Clear,High,7,0,0,0.0
Hyderabad,Pune,639,Blue Dart,B2B,Express,Road,High,10.91,24,Clear,Medium,9,0,0,0.0
Kolkata,Mumbai,2371,Shadowfax,B2B,Standard,Air,High,9.53,96,Heavy Rain (Monsoon),Medium,7,0,0,0.0
Hyderabad,Bangalore,255,Blue Dart,B2C,Same Day,Road,Normal,25.24,12,Storm,Low,11,1,1,18.0
Lucknow,Ahmedabad,978,DTDC,B2B,Standard,Road,Normal,8.66,72,Clear,Low,10,1,1,33.11
Delhi,Jaipur,1624,Shadowfax,B2C,Same Day,Road,High,29.26,8,Clear,Low,10,1,0,0.0
Bangalore,Mumbai,2250,Blue Dart,B2B,Express,Road,High,15.68,24,Clear,Medium,4,0,0,0.0
Delhi,Hyderabad,154,India Post,B2B,Express,Road,Normal,14.37,24,Clear,High,10,1,0,0.0
Chennai,Ahmedabad,1864,India Post,B2C,Standard,Road,High,16.34,48,Heavy Rain (Monsoon),Low,12,0,1,20.82
Chennai,Delhi,1897,India Post,B2C,Same Day,Air,Normal,18.83,8,Clear,High,1,0,0,0.0
Hyderabad,Delhi,669,Xpressbees,B2B,Standard,Road,Normal,25.2,72,Clear,High,5,0,0,0.0
Lucknow,Bangalore,807,India Post,B2C,Express,Road,Normal,31.4,36,Clear,High,10,1,0,0.0
Bangalore,Chennai,1162,Ecom Express,B2B,Standard,Air,High,30.14,48,Clear,High,11,1,0,0.0
Pune,Ahmedabad,1338,DTDC,B2B,Standard,Air,Normal,16.88,72,Clear,Medium,8,0,0,0.0
Lucknow,Kolkata,347,Delhivery,B2C,Standard,Road,High,2.51,72,Rain,Low,9,0,0,0.0
Chennai,Kolkata,1977,Blue Dart,B2C,Standard,Road,Normal,2.7,96,Clear,Low,9,0,0,0.0
Pune,Kolkata,1068,Xpressbees,B2B,Express,Air,High,30.31,36,Clear,Low,4,0,0,0.0
Delhi,Mumbai,812,DTDC,B2C,Same Day,Air,Normal,6.9,12,Clear,Jam (Gridlock),2,0,0,0.0
Mumbai,Jaipur,1465,Shadowfax,B2C,Express,Air,High,7.82,36,Clear,Jam (Gridlock),12,0,1,5.39
Delhi,Jaipur,1790,Blue Dart,B2C,Standard,Air,Normal,15.68,72,Rain,High,11,1,0,0.0
Delhi,Lucknow,2207,Ecom Express,B2C,Standard,Road,High,32.65,72,Clear,High,4,0,0,0.0
Ahmedabad,Hyderabad,1756,DTDC,B2C,Express,Road,High,31.18,24,Clear,Medium,11,1,0,0.0
Delhi,Mumbai,490,Ecom Express,B2B,Standard,Air,High,34.76,72,Fog,Medium,12,0,1,15.52
Mumbai,Delhi,384,DTDC,B2B,Express,Road,Normal,9.71,36,Heavy Rain (Monsoon),Jam (Gridlock),9,0,1,13.18
Lucknow,Pune,935,Xpressbees,B2C,Standard,Road,High,23.14,72,Fog,Low,11,1,0,0.0
Jaipur,Lucknow,936,India Post,B2B,Express,Air,Normal,33.16,24,Clear,Medium,3,0,0,0.0
Jaipur,Mumbai,68,Delhivery,B2B,Standard,Air,High,33.31,96,Rain,High,4,0,1,6.91
Lucknow,Kolkata,1614,Xpressbees,B2C,Express,Air,High,25.0,36,Rain,Medium,6,0,0,0.0
Lucknow,Chennai,913,India Post,B2C,Standard,Air,High,19.09,96,Heavy Rain (Monsoon),Medium,1,0,1,6.24
Bangalore,Delhi,2182,Ecom Express,B2B,Same Day,Road,High,33.41,12,Rain,High,8,0,1,18.0
Mumbai,Bangalore,1796,India Post,B2B,Express,Air,High,10.04,36,Clear,Jam (Gridlock),11,1,0,0.0
Pune,Lucknow,441,DTDC,B2B,Same Day,Road,Normal,38.11,8,Clear,High,11,1,0,0.0
Ahmedabad,Jaipur,1287,DTDC,B2C,Standard,Road,High,24.3,72,Clear,High,1,0,0,0.0
Ahmedabad,Hyderabad,106,India Post,B2B,Express,Air,High,21.08,36,Clear,Low,2,0,0,0.0
Jaipur,Kolkata,1524,Shadowfax,B2C,Same Day,Road,High,39.89,12,Clear,Medium,10,1,0,0.0
Jaipur,Bangalore,342,Delhivery,B2C,Express,Road,High,25.77,24,Clear,High,10,1,0,0.0
Delhi,Kolkata,2490,Blue Dart,B2B,Express,Road,High,23.37,24,Rain,Jam (Gridlock),7,0,1,20.74
Hyderabad,Lucknow,462,Shadowfax,B2C,Express,Air,Normal,15.01,36,Clear,Medium,3,0,0,0.0
Delhi,Hyderabad,176,Ecom Express,B2C,Express,Road,Normal,20.18,36,Clear,Jam (Gridlock),12,0,1,6.08
Kolkata,Jaipur,184,India Post,B2C,Standard,Air,High,22.1,72,Rain,Low,7,0,1,6.07
Hyderabad,Delhi,548,Blue Dart,B2B,Same Day,Road,High,11.34,8,Clear,Jam (Gridlock),10,1,1,12.0
Bangalore,Chennai,500,Blue Dart,B2C,Express,Road,Normal,26.88,24,Clear,High,11,1,1,29.16
Pune,Kolkata,2146,Ecom Express,B2B,Express,Road,High,0.23,24,Clear,Jam (Gridlock),10,1,1,36.0
Jaipur,Lucknow,86,DTDC,B2B,Express,Air,Normal,0.48,36,Rain,Medium,9,0,0,0.0
Hyderabad,Kolkata,277,India Post,B2B,Same Day,Road,Normal,33.72,8,Rain,Medium,11,1,1,12.0
Delhi,Bangalore,2176,Ecom Express,B2C,Standard,Road,High,34.79,48,Rain,Medium,4,0,0,0.0
Jaipur,Kolkata,489,Ecom Express,B2C,Express,Air,Normal,0.91,36,Clear,Medium,4,0,0,0.0
Lucknow,Mumbai,984,DTDC,B2C,Same Day,Air,Normal,6.22,8,Storm,High,3,0,1,12.0
Hyderabad,Ahmedabad,1998,Shadowfax,B2C,Same Day,Air,Normal,36.44,12,Clear,Medium,8,0,1,4.27
Bangalore,Lucknow,893,DTDC,B2B,Same Day,Road,High,18.15,12,Clear,Medium,3,0,0,0.0
Kolkata,Delhi,1723,Blue Dart,B2B,Express,Road,Normal,1.07,24,Rain,High,7,0,1,16.47
Delhi,Bangalore,2397,Xpressbees,B2C,Standard,Road,High,34.94,96,Heavy Rain (Monsoon),Medium,9,0,1,23.93
Delhi,Jaipur,375,Ecom Express,B2C,Same Day,Road,Normal,39.94,12,Clear,Low,10,1,0,0.0
Hyderabad,Lucknow,652,Xpressbees,B2B,Same Day,Road,Normal,38.81,12,Clear,Low,5,0,0,0.0
Hyderabad,Ahmedabad,400,Delhivery,B2C,Standard,Air,Normal,38.14,48,Clear,Medium,4,0,0,0.0
Jaipur,Chennai,803,Delhivery,B2B,Same Day,Air,Normal,32.1,8,Clear,Medium,11,1,0,0.0
Pune,Lucknow,850,Xpressbees,B2B,Standard,Road,Normal,37.15,72,Clear,Medium,7,0,1,10.26
Jaipur,Kolkata,754,Blue Dart,B2B,Express,Road,Normal,27.65,24,Storm,Medium,6,0,0,0.0
Pune,Mumbai,362,Delhivery,B2C,Express,Road,High,12.84,24,Clear,Low,4,0,0,0.0
Kolkata,Delhi,846,Shadowfax,B2C,Standard,Road,High,23.76,72,Fog,Jam (Gridlock),12,0,1,25.67
Kolkata,Lucknow,299,Delhivery,B2C,Express,Road,Normal,34.32,36,Clear,Low,4,0,0,0.0
Mumbai,Lucknow,1319,Blue Dart,B2B,Standard,Air,Normal,31.28,72,Clear,High,5,0,0,0.0
Bangalore,Chennai,2067,Shadowfax,B2B,Standard,Road,Normal,16.98,96,Fog,High,2,0,0,0.0
Bangalore,Kolkata,532,DTDC,B2C,Express,Air,High,3.61,24,Fog,Medium,2,0,0,0.0
Jaipur,Chennai,1984,Shadowfax,B2C,Same Day,Road,High,5.75,12,Clear,Medium,11,1,0,0.0
Lucknow,Bangalore,2375,DTDC,B2C,Express,Air,High,10.71,36,Clear,High,2,0,0,0.0
Delhi,Hyderabad,484,DTDC,B2C,Express,Air,High,25.64,24,Fog,Jam (Gridlock),1,0,1,22.78
Ahmedabad,Kolkata,398,Ecom Express,B2C,Standard,Road,Normal,1.98,72,Clear,Low,9,0,0,0.0
Ahmedabad,Mumbai,1959,Blue Dart,B2C,Same Day,Road,Normal,0.67,8,Rain,Medium,9,0,0,0.0
Jaipur,Pune,870,DTDC,B2C,Standard,Air,High,36.16,96,Heavy Rain (Monsoon),High,6,0,1,12.91
Bangalore,Pune,951,Delhivery,B2C,Same Day,Road,High,6.52,12,Clear,High,7,0,0,0.0
Delhi,Bangalore,1098,DTDC,B2B,Standard,Road,Normal,29.97,48,Storm,Medium,6,0,0,0.0
Ahmedabad,Delhi,2189,Ecom Express,B2C,Express,Air,High,15.1,24,Rain,High,8,0,0,0.0
Jaipur,Chennai,228,DTDC,B2B,Express,Air,Normal,13.36,36,Clear,High,3,0,0,0.0
Jaipur,Ahmedabad,2387,Shadowfax,B2C,Standard,Air,High,12.58,96,Clear,Low,4,0,0,0.0
Mumbai,Kolkata,1119,Ecom Express,B2C,Express,Air,High,39.69,36,Clear,Jam (Gridlock),1,0,0,0.0
Kolkata,Delhi,590,Blue Dart,B2C,Same Day,Air,Normal,4.72,8,Clear,High,2,0,0,0.0
Jaipur,Delhi,818,Delhivery,B2C,Standard,Road,Normal,31.17,72,Rain,Medium,6,0,0,0.0
Bangalore,Chennai,1289,DTDC,B2B,Same Day,Air,Normal,20.98,12,Fog,Jam (Gridlock),12,0,1,17.11
Mumbai,Chennai,1095,Blue Dart,B2B,Standard,Road,Normal,23.92,72,Clear,High,3,0,0,0.0
Mumbai,Pune,934,Blue Dart,B2B,Standard,Road,High,31.52,72,Rain,Jam (Gridlock),2,0,0,0.0
Jaipur,Bangalore,391,DTDC,B2C,Express,Air,Normal,12.42,24,Heavy Rain (Monsoon),Medium,4,0,0,0.0
Bangalore,Pune,184,Xpressbees,B2B,Same Day,Air,Normal,27.74,8,Fog,Low,1,0,0,0.0
Jaipur,Kolkata,2063,Xpressbees,B2B,Express,Air,High,1.16,24,Clear,Medium,7,0,0,0.0
Bangalore,Hyderabad,181,Shadowfax,B2C,Standard,Road,Normal,0.87,72,Clear,High,7,0,0,0.0
Delhi,Mumbai,1755,Blue Dart,B2B,Same Day,Air,Normal,9.57,8,Clear,Medium,1,0,0,0.0
Delhi,Bangalore,1223,Xpressbees,B2B,Standard,Air,High,12.5,96,Rain,High,6,0,1,2.97
Lucknow,Chennai,2080,Blue Dart,B2B,Express,Air,High,29.87,36,Clear,Low,4,0,0,0.0
Kolkata,Hyderabad,1868,Shadowfax,B2C,Express,Air,Normal,6.03,24,Fog,Low,3,0,1,7.99
Kolkata,Hyderabad,1799,India Post,B2B,Same Day,Air,Normal,32.7,12,Clear,Low,10,1,0,0.0
Jaipur,Chennai,180,Blue Dart,B2B,Standard,Road,Normal,3.83,96,Clear,Medium,10,1,0,0.0
Ahmedabad,Mumbai,475,Xpressbees,B2C,Standard,Air,High,2.6,72,Fog,High,3,0,0,0.0
Pune,Jaipur,1965,DTDC,B2C,Same Day,Air,Normal,20.89,8,Fog,Low,4,0,1,12.0
Bangalore,Lucknow,2179,Delhivery,B2B,Standard,Road,High,30.78,96,Storm,Medium,7,0,1,18.44
Delhi,Chennai,928,Shadowfax,B2B,Same Day,Air,High,25.78,8,Heavy Rain (Monsoon),High,9,0,1,7.43
Chennai,Kolkata,150,Shadowfax,B2B,Standard,Air,High,8.68,96,Clear,Low,7,0,0,0.0
Pune,Ahmedabad,1917,Delhivery,B2B,Same Day,Road,High,23.49,8,Clear,Medium,4,0,0,0.0
Bangalore,Jaipur,1319,India Post,B2B,Express,Road,Normal,29.43,36,Clear,Jam (Gridlock),9,0,1,16.78
Bangalore,Delhi,1649,Delhivery,B2C,Same Day,Road,High,5.97,12,Heavy Rain (Monsoon),High,6,0,1,16.09
Jaipur,Bangalore,351,Shadowfax,B2B,Express,Air,High,19.86,24,Clear,Medium,11,1,1,21.63
Mumbai,Pune,1264,India Post,B2B,Standard,Road,Normal,31.76,48,Fog,High,10,1,1,27.99
Jaipur,Ahmedabad,2027,Xpressbees,B2C,Same Day,Air,Normal,22.34,8,Clear,Medium,8,0,0,0.0
Hyderabad,Chennai,273,Xpressbees,B2B,Same Day,Air,Normal,18.94,8,Rain,Medium,10,1,0,0.0
Chennai,Kolkata,1972,DTDC,B2C,Same Day,Air,High,6.26,12,Fog,Low,5,0,0,0.0
Pune,Delhi,1208,Ecom Express,B2B,Express,Air,Normal,15.04,24,Fog,Jam (Gridlock),2,0,1,18.46
Chennai,Delhi,1934,Xpressbees,B2C,Standard,Air,High,13.29,48,Clear,Jam (Gridlock),7,0,1,3.2
Kolkata,Mumbai,63,India Post,B2B,Standard,Air,High,8.8,72,Clear,High,12,0,1,0.0
Delhi,Pune,1129,DTDC,B2C,Same Day,Air,Normal,29.61,12,Rain,Medium,10,1,0,0.0
Ahmedabad,Pune,1309,Shadowfax,B2B,Standard,Air,High,8.83,96,Storm,Medium,7,0,0,0.0
Lucknow,Mumbai,1165,India Post,B2C,Same Day,Road,Normal,21.03,12,Clear,High,3,0,1,7.81
Kolkata,Ahmedabad,2322,Shadowfax,B2C,Express,Road,High,2.82,24,Clear,Medium,11,1,0,0.0
Kolkata,Delhi,1011,Shadowfax,B2B,Same Day,Air,High,9.87,12,Clear,Low,6,0,0,0.0
Hyderabad,Bangalore,1296,Ecom Express,B2C,Express,Air,High,14.81,36,Clear,Medium,10,1,0,0.0
Delhi,Hyderabad,1133,Xpressbees,B2B,Same Day,Air,High,12.51,8,Storm,Medium,2,0,1,12.0
Lucknow,Delhi,1139,DTDC,B2B,Same Day,Road,Normal,9.01,8,Clear,Jam (Gridlock),2,0,1,10.26
Lucknow,Jaipur,566,Delhivery,B2C,Express,Road,High,13.7,36,Rain,Medium,4,0,1,1.39
Hyderabad,Mumbai,1855,DTDC,B2C,Express,Road,Normal,30.85,24,Clear,Medium,5,0,0,0.0
Pune,Delhi,1661,Blue Dart,B2B,Same Day,Road,High,4.59,12,Clear,Medium,9,0,0,0.0
Chennai,Mumbai,1494,DTDC,B2B,Express,Road,High,9.72,36,Clear,Medium,1,0,0,0.0
Pune,Delhi,781,Delhivery,B2C,Standard,Air,Normal,9.93,96,Rain,Low,7,0,0,0.0
Lucknow,Chennai,2251,DTDC,B2C,Standard,Air,Normal,14.24,96,Clear,Medium,10,1,0,0.0
Bangalore,Mumbai,990,DTDC,B2C,Same Day,Air,Normal,7.43,12,Clear,High,11,1,0,0.0
Bangalore,Kolkata,1515,Xpressbees,B2C,Express,Road,Normal,13.95,36,Fog,High,12,0,0,0.0
Hyderabad,Chennai,2447,Ecom Express,B2C,Express,Road,High,10.99,36,Clear,Medium,4,0,1,13.85
Lucknow,Delhi,1903,Blue Dart,B2B,Same Day,Air,Normal,11.27,12,Heavy Rain (Monsoon),Low,7,0,0,0.0
Bangalore,Ahmedabad,2296,Ecom Express,B2C,Same Day,Road,Normal,26.0,8,Heavy Rain (Monsoon),High,7,0,1,12.0
Kolkata,Bangalore,2122,Blue Dart,B2C,Standard,Road,High,4.09,48,Clear,High,6,0,0,0.0
Chennai,Jaipur,1595,DTDC,B2C,Standard,Road,Normal,26.77,48,Clear,Medium,6,0,0,0.0
Bangalore,Mumbai,2059,India Post,B2C,Standard,Road,Normal,9.63,48,Rain,High,11,1,1,36.01
Kolkata,Hyderabad,642,Ecom Express,B2B,Same Day,Air,Normal,4.91,8,Heavy Rain (Monsoon),Jam (Gridlock),3,0,1,12.0
Lucknow,Mumbai,1938,Shadowfax,B2C,Express,Road,Normal,11.77,36,Fog,Medium,3,0,1,15.2
Bangalore,Lucknow,648,Shadowfax,B2B,Express,Road,Normal,38.67,36,Heavy Rain (Monsoon),Low,9,0,0,0.0
Jaipur,Ahmedabad,2180,DTDC,B2B,Same Day,Air,High,27.45,8,Clear,Medium,12,0,0,0.0
Hyderabad,Jaipur,1079,DTDC,B2B,Same Day,Road,High,8.33,12,Rain,Medium,1,0,0,0.0
Ahmedabad,Jaipur,1075,Ecom Express,B2C,Express,Air,High,25.0,36,Rain,Low,8,0,0,0.0
Hyderabad,Lucknow,2193,DTDC,B2C,Express,Road,High,15.91,24,Clear,Low,4,0,0,0.0
Ahmedabad,Bangalore,1787,Blue Dart,B2B,Standard,Air,High,37.61,96,Rain,Medium,7,0,0,0.0
Lucknow,Chennai,2359,DTDC,B2C,Standard,Road,Normal,33.73,48,Rain,Low,10,1,1,34.07
Jaipur,Kolkata,2373,Blue Dart,B2C,Same Day,Air,Normal,16.89,12,Clear,Medium,10,1,0,0.0
Kolkata,Chennai,140,India Post,B2B,Standard,Air,High,6.35,72,Clear,High,7,0,0,0.0
Mumbai,Bangalore,959,Blue Dart,B2B,Express,Air,Normal,1.09,24,Clear,High,10,1,0,0.0
Mumbai,Pune,1142,India Post,B2C,Standard,Road,Normal,4.02,72,Clear,High,8,0,1,15.66
Jaipur,Pune,1291,Xpressbees,B2B,Express,Road,Normal,10.77,24,Clear,Medium,1,0,0,0.0
Bangalore,Ahmedabad,1309,Shadowfax,B2C,Express,Air,High,4.04,36,Clear,High,7,0,0,0.0
Pune,Mumbai,1347,Blue Dart,B2C,Standard,Road,High,14.08,48,Clear,Low,12,0,0,0.0
Mumbai,Bangalore,1909,DTDC,B2C,Express,Air,High,17.15,24,Clear,Medium,11,1,0,0.0
Bangalore,Kolkata,1138,Blue Dart,B2C,Express,Air,High,29.37,24,Storm,Jam (Gridlock),5,0,1,25.11
Lucknow,Bangalore,2316,Blue Dart,B2B,Express,Road,Normal,21.91,24,Clear,High,12,0,1,11.11
Bangalore,Hyderabad,720,DTDC,B2C,Express,Road,Normal,24.6,24,Rain,Low,8,0,0,0.0
Ahmedabad,Bangalore,2479,Ecom Express,B2B,Same Day,Air,High,24.4,8,Storm,High,6,0,0,0.0
Pune,Lucknow,615,Ecom Express,B2B,Express,Road,High,23.45,36,Clear,Medium,11,1,0,0.0
Lucknow,Ahmedabad,1120,Shadowfax,B2C,Standard,Air,Normal,3.88,96,Heavy Rain (Monsoon),Medium,7,0,1,17.18
Pune,Bangalore,122,DTDC,B2B,Express,Air,High,31.03,36,Clear,Medium,5,0,1,3.12
Delhi,Lucknow,1413,Delhivery,B2C,Same Day,Road,Normal,11.69,8,Storm,Low,5,0,0,0.0
Lucknow,Ahmedabad,819,Blue Dart,B2C,Express,Air,High,27.5,36,Clear,Low,10,1,0,0.0
Kolkata,Pune,1712,Xpressbees,B2C,Express,Road,High,37.15,24,Heavy Rain (Monsoon),Medium,8,0,1,24.04
Mumbai,Bangalore,1360,Blue Dart,B2C,Same Day,Air,High,8.61,8,Clear,High,2,0,0,0.0
Hyderabad,Delhi,2403,DTDC,B2B,Same Day,Air,High,30.91,12,Clear,High,5,0,0,0.0
Jaipur,Hyderabad,781,India Post,B2C,Same Day,Road,Normal,22.08,8,Heavy Rain (Monsoon),Low,11,1,0,0.0
Pune,Lucknow,1689,Xpressbees,B2B,Same Day,Road,High,10.96,12,Clear,Medium,3,0,0,0.0
Pune,Jaipur,1892,Delhivery,B2C,Standard,Road,High,39.58,72,Storm,Low,10,1,0,0.0
Hyderabad,Lucknow,335,Shadowfax,B2C,Standard,Road,High,36.68,96,Clear,Medium,12,0,1,3.06
